Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Postal_Code,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin,Year_Month,Year,Month,Shipping_Days
2016-03-20,2016-03-24,Standard Class,Home Office,Saint Peters,Missouri,63376,Central,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0.0,146.4036,21.000000000000004,2016-03,2016,3,4
2016-09-06,2016-09-09,Second Class,Consumer,New York City,New York,10035,East,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0.0,11.151,35.0,2016-09,2016,9,3
2016-09-06,2016-09-09,Second Class,Consumer,New York City,New York,10035,East,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,0.2,90.294,12.5,2016-09,2016,9,3
2017-07-09,2017-07-12,First Class,Corporate,Chicago,Illinois,60610,Central,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5,0.2,2.9835,33.75,2017-07,2017,7,3
2017-07-09,2017-07-12,First Class,Corporate,Chicago,Illinois,60610,Central,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.464,9,0.8,-146.16,-250.0,2017-07,2017,7,3
2017-10-12,2017-10-16,Standard Class,Home Office,Rockford,Illinois,61107,Central,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14,0.3,-18.186,-7.142857142857142,2017-10,2017,10,4
2016-03-08,2016-03-13,Standard Class,Consumer,Miami,Florida,33142,South,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,6.25,2016-03,2016,3,5
2016-03-08,2016-03-13,Standard Class,Consumer,Miami,Florida,33142,South,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,-3.75,2016-03,2016,3,5
2014-05-27,2014-06-01,Second Class,Consumer,San Francisco,California,94109,West,Technology,Phones,Plantronics HL10 Handset Lifter,1113.504,12,0.2,125.2692,11.25,2014-05,2014,5,5
2014-05-27,2014-06-01,Second Class,Consumer,San Francisco,California,94109,West,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1,0.0,37.9962,38.00000000000001,2014-05,2014,5,5
2015-07-03,2015-07-05,First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812,-17.5,2015-07,2015,7,2
2015-07-03,2015-07-05,First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2,0.2,2.436,36.25,2015-07,2015,7,2
2015-07-03,2015-07-05,First Class,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9,0.2,56.5776,20.0,2015-07,2015,7,2
2015-04-04,2015-04-08,Standard Class,Home Office,New York City,New York,10009,East,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,0.0,4.3524,39.0,2015-04,2015,4,4
2015-04-04,2015-04-08,Standard Class,Home Office,New York City,New York,10009,East,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2,0.0,22.764,21.0,2015-04,2015,4,4
2015-04-04,2015-04-08,Standard Class,Home Office,New York City,New York,10009,East,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344,3,0.2,27.7911,33.75,2015-04,2015,4,4
2015-04-04,2015-04-08,Standard Class,Home Office,New York City,New York,10009,East,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088,4,0.2,3.2944,36.25000000000001,2015-04,2015,4,4
2017-12-10,2017-12-17,Standard Class,Corporate,San Diego,California,92037,West,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,36.25,2017-12,2017,12,7
2017-12-10,2017-12-17,Standard Class,Corporate,San Diego,California,92037,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2,0.2,22.9488,35.0,2017-12,2017,12,7
2016-11-24,2016-12-01,Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,3,0.2,1.6008,36.25,2016-11,2016,11,7
2015-03-23,2015-03-29,Standard Class,Consumer,Houston,Texas,77095,Central,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524,-27.142857142857142,2015-03,2015,3,6
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3,0.2,4.5216,10.0,2015-04,2015,4,5
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,7,0.2,-2.2134,-21.25,2015-04,2015,4,5
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Office Supplies,Art,Crayola Colored Pencils,7.872,3,0.2,1.2792,16.249999999999996,2015-04,2015,4,5
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Technology,Phones,Plantronics 81402,118.782,3,0.4,-27.7158,-23.333333333333336,2015-04,2015,4,5
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1,0.2,0.2353,16.25,2015-04,2015,4,5
2015-04-16,2015-04-21,Standard Class,Corporate,Toledo,Ohio,43615,East,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,0.7,-46.225,-83.33333333333334,2015-04,2015,4,5
2016-10-01,2016-10-02,First Class,Consumer,San Francisco,California,94122,West,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,6.25,2016-10,2016,10,1
2017-09-28,2017-09-30,Second Class,Consumer,Brownsville,Texas,78521,Central,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488,-20.0,2017-09,2017,9,2
2015-07-25,2015-07-29,Standard Class,Home Office,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4,0.7,-18.4624,-73.33333333333333,2015-07,2015,7,4
2015-11-20,2015-11-26,Standard Class,Home Office,Los Angeles,California,90008,West,Office Supplies,Art,Newell 333,19.46,7,0.0,5.0596,25.999999999999996,2015-11,2015,11,6
2016-04-28,2016-05-02,Standard Class,Home Office,Denver,Colorado,80219,West,Office Supplies,Paper,Xerox 1881,29.472,3,0.2,9.9468,33.75,2016-04,2016,4,4
2017-11-14,2017-11-19,Standard Class,Consumer,New York City,New York,10035,East,Office Supplies,Binders,3M Organizer Strips,8.64,2,0.2,3.024,35.0,2017-11,2017,11,5
2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,85204,West,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5,0.7,-4.598,-73.33333333333334,2016-11,2016,11,7
2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,85204,West,Office Supplies,Binders,Round Ring Binders,4.368,7,0.7,-3.3488,-76.66666666666666,2016-11,2016,11,7
2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,85204,West,Technology,Accessories,Micropad Numeric Keypads,31.984,2,0.2,1.999,6.25,2016-11,2016,11,7
2016-09-29,2016-09-30,First Class,Home Office,Columbus,Indiana,47201,Central,Office Supplies,Art,Newell 328,40.88,7,0.0,10.6288,26.0,2016-09,2016,9,1
2017-09-23,2017-09-25,Second Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2,0.0,33.5888,28.000000000000004,2017-09,2017,9,2
2017-09-23,2017-09-25,Second Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,26.999999999999996,2017-09,2017,9,2
2017-09-23,2017-09-25,Second Class,Consumer,Seattle,Washington,98105,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1,0.2,2.322,33.75,2017-09,2017,9,2
2015-11-29,2015-12-04,Standard Class,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Paper,Easy-staple paper,19.92,4,0.0,9.3624,46.99999999999999,2015-11,2015,11,5
2015-11-29,2015-12-04,Standard Class,Corporate,Detroit,Michigan,48227,Central,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1106.91,9,0.0,121.7601,10.999999999999998,2015-11,2015,11,5
2016-03-01,2016-03-05,Standard Class,Consumer,Yonkers,New York,10701,East,Furniture,Tables,Chromcraft Round Conference Tables,836.592,8,0.4,-264.9208,-31.666666666666664,2016-03,2016,3,4
2016-03-01,2016-03-05,Standard Class,Consumer,Yonkers,New York,10701,East,Office Supplies,Paper,Easy-staple paper,26.38,1,0.0,12.1348,46.0,2016-03,2016,3,4
2016-03-01,2016-03-05,Standard Class,Consumer,Yonkers,New York,10701,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.2468,28.999999999999996,2016-03,2016,3,4
2016-03-01,2016-03-05,Standard Class,Consumer,Yonkers,New York,10701,East,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,4899.93,7,0.0,2400.9657,49.0,2016-03,2016,3,4
2016-08-12,2016-08-12,Same Day,Consumer,Des Moines,Iowa,50315,Central,Office Supplies,Paper,Xerox 224,6.48,1,0.0,3.1104,47.99999999999999,2016-08,2016,8,0
2016-08-15,2016-08-20,Second Class,Corporate,Oakland,California,94601,West,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3,0.2,7.1976,10.0,2016-08,2016,8,5
2016-08-15,2016-08-20,Second Class,Corporate,Oakland,California,94601,West,Office Supplies,Labels,Avery 488,3.15,1,0.0,1.512,48.00000000000001,2016-08,2016,8,5
2017-06-04,2017-06-10,Standard Class,Corporate,Monroe,North Carolina,28110,South,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,6.25,2017-06,2017,6,6
2017-06-04,2017-06-10,Standard Class,Corporate,Monroe,North Carolina,28110,South,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2,0.2,25.1944,35.0,2017-06,2017,6,6
2015-12-06,2015-12-13,Standard Class,Consumer,San Diego,California,92105,West,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9,0.0,33.642,28.000000000000004,2015-12,2015,12,7
2015-12-06,2015-12-13,Standard Class,Consumer,San Diego,California,92105,West,Technology,Phones,AT&T 1080 Corded phone,219.184,2,0.2,19.1786,8.75,2015-12,2015,12,7
2015-12-27,2015-12-31,Standard Class,Home Office,Clinton,Maryland,20735,East,Office Supplies,Paper,Xerox 1950,28.9,5,0.0,14.161,49.0,2015-12,2015,12,4
2015-12-27,2015-12-31,Standard Class,Home Office,Clinton,Maryland,20735,East,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,355.96,2,0.0,103.2284,28.999999999999996,2015-12,2015,12,4
2017-01-21,2017-01-26,Standard Class,Home Office,Charlotte,North Carolina,28205,South,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682,8.75,2017-01,2017,1,5
2017-01-21,2017-01-26,Standard Class,Home Office,Charlotte,North Carolina,28205,South,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784,7,0.7,-28.6272,-80.0,2017-01,2017,1,5
2014-06-25,2014-06-28,First Class,Corporate,Los Angeles,California,90049,West,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196,2.5,2014-06,2014,6,3
2016-06-14,2016-06-17,First Class,Home Office,San Francisco,California,94122,West,Office Supplies,Art,Newell 326,7.04,4,0.0,2.0416,28.999999999999996,2016-06,2016,6,3
2016-06-14,2016-06-17,First Class,Home Office,San Francisco,California,94122,West,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0.0,4.1031,47.0,2016-06,2016,6,3
2016-06-14,2016-06-17,First Class,Home Office,San Francisco,California,94122,West,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,1,0.0,9.6657,32.99999999999999,2016-06,2016,6,3
2016-06-14,2016-06-17,First Class,Home Office,San Francisco,California,94122,West,Office Supplies,Art,Newell 346,8.64,3,0.0,2.5056,28.999999999999996,2016-06,2016,6,3
2017-04-21,2017-04-27,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Binders,Avery Non-Stick Binders,2.694,3,0.8,-4.7145,-175.0,2017-04,2017,4,6
2017-04-21,2017-04-27,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Binders,UniKeep View Case Binders,2.934,3,0.8,-4.9878,-170.0,2017-04,2017,4,6
2016-10-21,2016-10-27,Standard Class,Consumer,Riverside,California,92503,West,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0.0,11.2308,49.0,2016-10,2016,10,6
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,6,0.2,-16.3644,-16.25,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,-32.50000000000001,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",10.78,5,0.8,-17.248,-160.0,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Fasteners,Staples,58.368,12,0.2,21.888,37.5,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",40.968,3,0.2,13.8267,33.75,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.186,35.0,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Paper,Xerox 1905,10.368,2,0.2,3.6288,35.0,2016-11,2016,11,5
2016-11-19,2016-11-24,Standard Class,Consumer,Houston,Texas,77041,Central,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.192,2,0.8,-2.0264,-170.00000000000003,2016-11,2016,11,5
2017-12-18,2017-12-23,Second Class,Consumer,Encinitas,California,92024,West,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,35.0,2017-12,2017,12,5
2017-12-18,2017-12-23,Second Class,Consumer,Encinitas,California,92024,West,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882,-10.588235294117647,2017-12,2017,12,5
2017-12-18,2017-12-23,Second Class,Consumer,Encinitas,California,92024,West,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2,0.0,57.5904,48.0,2017-12,2017,12,5
2016-07-22,2016-07-24,Second Class,Corporate,San Francisco,California,94110,West,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,0.0,3.024,48.00000000000001,2016-07,2016,7,2
2015-09-04,2015-09-08,Standard Class,Consumer,Roswell,Georgia,30076,South,Office Supplies,Paper,Xerox 1908,279.9,5,0.0,137.151,49.00000000000001,2015-09,2015,9,4
2015-09-04,2015-09-08,Standard Class,Consumer,Roswell,Georgia,30076,South,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.0,111.591,17.999999999999996,2015-09,2015,9,4
2015-09-04,2015-09-08,Standard Class,Consumer,Roswell,Georgia,30076,South,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2,0.0,2.0492,46.99999999999999,2015-09,2015,9,4
2015-09-04,2015-09-08,Standard Class,Consumer,Roswell,Georgia,30076,South,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0.0,7.4872,49.0,2015-09,2015,9,4
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Technology,Phones,Apple iPhone 5C,699.93,7,0.0,181.9818,26.0,2014-01,2014,1,6
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Office Supplies,Art,Newell 351,22.96,7,0.0,6.6584,28.999999999999996,2014-01,2014,1,6
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0.0,11.58,30.0,2014-01,2014,1,6
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Office Supplies,Art,Newell 327,6.63,3,0.0,1.7901,27.0,2014-01,2014,1,6
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Office Supplies,Envelopes,Staple envelope,23.34,3,0.0,10.9698,47.0,2014-01,2014,1,6
2014-01-20,2014-01-26,Standard Class,Consumer,Jonesboro,Arkansas,72401,South,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0.0,224.2674,21.0,2014-01,2014,1,6
2015-03-02,2015-03-07,Standard Class,Home Office,Richmond,Indiana,47374,Central,Office Supplies,Art,50 Colored Long Pencils,10.16,1,0.0,2.6416,26.0,2015-03,2015,3,5
2015-03-02,2015-03-07,Standard Class,Home Office,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0.0,50.94,50.0,2015-03,2015,3,5
2016-04-12,2016-04-16,Standard Class,Consumer,Springfield,Virginia,22153,South,Furniture,Tables,KI Adjustable-Height Table,343.92,4,0.0,75.6624,22.0,2016-04,2016,4,4
2016-04-12,2016-04-16,Standard Class,Consumer,Springfield,Virginia,22153,South,Office Supplies,Paper,Xerox 1945,40.99,1,0.0,20.0851,49.0,2016-04,2016,4,4
2016-04-12,2016-04-16,Standard Class,Consumer,Springfield,Virginia,22153,South,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0.0,28.755,45.0,2016-04,2016,4,4
2016-12-06,2016-12-07,First Class,Corporate,Antioch,California,94509,West,Office Supplies,Paper,Xerox 216,19.44,3,0.0,9.3312,48.00000000000001,2016-12,2016,12,1
2016-06-05,2016-06-09,Standard Class,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608,4,0.2,-23.364,-18.75,2016-06,2016,6,4
2016-06-05,2016-06-09,Standard Class,Home Office,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,Avery 502,7.56,3,0.2,2.646,35.0,2016-06,2016,6,4
2016-12-11,2016-12-11,Same Day,Consumer,Homestead,Florida,33030,South,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571,8.75,2016-12,2016,12,0
2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0.0,129.384,44.99999999999999,2016-11,2016,11,3
2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0.0,10.5504,27.999999999999996,2016-11,2016,11,3
2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Paper,Xerox 1896,19.98,2,0.0,8.991,44.99999999999999,2016-11,2016,11,3
2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Art,Newell 332,20.58,7,0.0,5.5566,27.0,2016-11,2016,11,3
2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,46350,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,0.0,8.69,50.0,2016-11,2016,11,3
2014-09-29,2014-10-03,Standard Class,Consumer,Los Angeles,California,90045,West,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0.0,53.196,26.0,2014-09,2014,9,4
2014-09-29,2014-10-03,Standard Class,Consumer,Los Angeles,California,90045,West,Office Supplies,Fasteners,Stockwell Push Pins,8.72,4,0.0,2.8776,33.0,2014-09,2014,9,4
2014-09-29,2014-10-03,Standard Class,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 223,6.48,1,0.0,3.1104,47.99999999999999,2014-09,2014,9,4
2014-09-29,2014-10-03,Standard Class,Consumer,Los Angeles,California,90045,West,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.054,32.49999999999999,2014-09,2014,9,4
2014-09-29,2014-10-03,Standard Class,Consumer,Los Angeles,California,90045,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0.0,16.7886,26.999999999999996,2014-09,2014,9,4
2015-04-04,2015-04-04,Same Day,Consumer,Lansing,Michigan,48911,Central,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,16.666666666666664,2015-04,2015,4,0
2015-04-04,2015-04-04,Same Day,Consumer,Lansing,Michigan,48911,Central,Office Supplies,Fasteners,Staples,5.84,2,0.0,2.628,45.0,2015-04,2015,4,0
2015-04-04,2015-04-04,Same Day,Consumer,Lansing,Michigan,48911,Central,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0.0,5.8696,46.0,2015-04,2015,4,0
